referrer,views_total,views_unique
inmap.run,190,33
Google,163,35
pkg.go.dev,28,8
notebooks.githubusercontent.com,16,5
spatialmodel.com,9,3
docs.google.com,6,2
caces.us,5,2
groups.google.com,5,2
github.com,4,4
pnas.org,3,1
