url_path,views_total,views_unique
/spatialmodel/inmap,38,30
/spatialmodel/inmap/releases,18,4
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,15,6
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,8,1
/spatialmodel/inmap/tree/master/cmd/inmap,6,5
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,5,4
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,5,2
/spatialmodel/inmap/tree/master/docs,4,4
/spatialmodel/inmap/issues,4,3
/spatialmodel/inmap/blob/master/run.go,3,3
