url_path,views_total,views_unique
/spatialmodel/inmap/releases,87,22
/spatialmodel/inmap,74,31
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,40,8
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,18,5
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,14,6
/spatialmodel/inmap/tree/master/.github,8,3
/spatialmodel/inmap/commits,7,2
/spatialmodel/inmap/tree/master/cmd/inmap,7,2
/spatialmodel/inmap/releases/tag/v1.9.0,6,5
/spatialmodel/inmap/blob/master/docs/emissions.md,6,3
