time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-04 00:00:00+00:00,1.0,1.0,81,5
2023-11-05 00:00:00+00:00,2.0,2.0,168,5
2023-11-06 00:00:00+00:00,2.0,2.0,64,9
2023-11-07 00:00:00+00:00,1.0,1.0,170,9
2023-11-08 00:00:00+00:00,2.0,2.0,32,11
2023-11-09 00:00:00+00:00,1.0,1.0,33,10
2023-11-10 00:00:00+00:00,2.0,2.0,33,7
2023-11-11 00:00:00+00:00,1.0,1.0,8,1
2023-11-12 00:00:00+00:00,1.0,1.0,11,1
2023-11-13 00:00:00+00:00,4.0,4.0,85,10
2023-11-14 00:00:00+00:00,2.0,2.0,19,9
2023-11-15 00:00:00+00:00,2.0,2.0,34,9
2023-11-16 00:00:00+00:00,822.0,3.0,98,6
2023-11-17 00:00:00+00:00,,,101,10
