url_path,views_total,views_unique
/spatialmodel/inmap,44,30
/spatialmodel/inmap/releases,19,12
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,7,7
/spatialmodel/inmap/releases/tag/v1.9.6,5,5
/spatialmodel/inmap/blob/master/docs/cmd/inmap_preproc.md,5,3
/spatialmodel/inmap/tree/master/docs,5,2
/spatialmodel/inmap/tree/master/cmd,4,3
/spatialmodel/inmap/tree/master/emissions,4,3
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,3,2
/spatialmodel/inmap/tree/master/cmd/inmap,3,2
