time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-03 00:00:00+00:00,24.0,10.0,7,6
2025-11-04 00:00:00+00:00,9.0,6.0,11,9
2025-11-05 00:00:00+00:00,16.0,14.0,35,7
2025-11-06 00:00:00+00:00,10.0,7.0,4,3
2025-11-07 00:00:00+00:00,7.0,7.0,15,6
2025-11-08 00:00:00+00:00,9.0,8.0,7,5
2025-11-09 00:00:00+00:00,8.0,5.0,2,2
2025-11-10 00:00:00+00:00,7.0,6.0,20,10
2025-11-11 00:00:00+00:00,23.0,7.0,32,6
2025-11-12 00:00:00+00:00,11.0,6.0,34,9
2025-11-13 00:00:00+00:00,15.0,10.0,6,6
2025-11-14 00:00:00+00:00,5.0,5.0,24,12
2025-11-15 00:00:00+00:00,5.0,3.0,2,2
2025-11-16 00:00:00+00:00,,,25,3
