referrer,views_total,views_unique
Google,30,16
github.com,21,10
chatgpt.com,21,1
inmap.run,11,6
spatialmodel.com,3,1
Bing,2,1
DuckDuckGo,2,1
caces.us,1,1
chat.zotgpt.uci.edu,1,1
proact-nklammer.vercel.app,1,1
