url_path,views_total,views_unique
/spatialmodel/inmap,53,25
/spatialmodel/inmap/releases,22,9
/spatialmodel/inmap/releases/tag/v1.9.6,10,4
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,9,3
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,6,3
/spatialmodel/inmap/blob/master/README.md,6,3
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,5,4
/spatialmodel/inmap/tree/master/cmd/inmap,5,4
/spatialmodel/inmap/blob/master/inmap_test.go,5,3
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,5,2
