referrer,views_total,views_unique
inmap.run,36,8
Google,33,16
github.com,6,4
Bing,6,2
word-edit.officeapps.live.com,5,2
groups.google.com,4,3
pkg.go.dev,4,1
researchgate.net,1,1
docs.google.com,1,1
