referrer,views_total,views_unique
Google,121,19
spatialmodel.com,36,7
zenodo.org,34,2
pkg.go.dev,26,5
inmap.run,25,6
github.com,9,6
Bing,4,2
groups.google.com,3,2
caces.us,1,1
