time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-09 00:00:00+00:00,2.0,2.0,,
2025-08-10 00:00:00+00:00,4.0,4.0,5.0,3.0
2025-08-11 00:00:00+00:00,5.0,5.0,38.0,4.0
2025-08-12 00:00:00+00:00,2.0,2.0,11.0,3.0
2025-08-13 00:00:00+00:00,4.0,4.0,23.0,7.0
2025-08-14 00:00:00+00:00,8.0,7.0,29.0,7.0
2025-08-15 00:00:00+00:00,5.0,5.0,13.0,2.0
2025-08-16 00:00:00+00:00,5.0,5.0,14.0,2.0
2025-08-17 00:00:00+00:00,4.0,4.0,1.0,1.0
2025-08-18 00:00:00+00:00,5.0,5.0,1.0,1.0
2025-08-19 00:00:00+00:00,3.0,3.0,41.0,6.0
2025-08-20 00:00:00+00:00,2.0,2.0,7.0,3.0
2025-08-21 00:00:00+00:00,2.0,2.0,11.0,4.0
2025-08-22 00:00:00+00:00,,,9.0,2.0
