referrer,views_total,views_unique
pkg.go.dev,190,4
inmap.run,56,10
Google,44,16
spatialmodel.com,13,4
caces.us,7,1
github.com,3,3
Bing,3,2
groups.google.com,3,2
zenodo.org,2,1
ecosia.org,1,1
