referrer,views_total,views_unique
pkg.go.dev,210,3
inmap.run,26,8
spatialmodel.com,20,3
Google,18,8
github.com,14,3
groups.google.com,3,2
chatgpt.com,3,1
search.brave.com,1,1
coccoc.com,1,1
