referrer,views_total,views_unique
Google,44,17
pkg.go.dev,26,3
inmap.run,18,8
chatgpt.com,7,3
gemini.google.com,5,1
notebooks.githubusercontent.com,3,1
Bing,2,2
github.com,2,2
chat.qwen.ai,2,1
zenodo.org,2,1
