url_path,views_total,views_unique
/spatialmodel/inmap,68,32
/spatialmodel/inmap/releases,60,19
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,22,6
/spatialmodel/inmap/tree/master/emissions,13,4
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,12,5
/spatialmodel/inmap/tree/master/emissions/aep,11,4
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,10,1
/spatialmodel/inmap/releases/tag/v1.9.6,8,3
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,6,3
/spatialmodel/inmap/blob/master/emissions/aep/inventoryfile.go,5,2
