referrer,views_total,views_unique
inmap.run,86,19
Google,70,17
pkg.go.dev,69,2
mail.google.com,66,1
Bing,27,1
caces.us,17,5
github.com,8,4
spatialmodel.com,6,3
pnas.org,3,2
yandex.ru,1,1
