url_path,views_total,views_unique
/spatialmodel/inmap,94,49
/spatialmodel/inmap/releases,68,24
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,40,9
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,24,5
/spatialmodel/inmap/tree/v1.9.6,19,2
/spatialmodel/inmap/tree/v1.9.6/emissions/aep,14,2
/spatialmodel/inmap/tree/master/cmd/inmap,12,3
/spatialmodel/inmap/blob/master/docs/cmd/inmap_grid.md,10,2
/spatialmodel/inmap/blob/master/docs/output_options.md,8,2
/spatialmodel/inmap/releases/tag/v1.9.6,6,5
