referrer,views_total,views_unique
inmap.run,87,10
Google,73,18
github.com,19,8
isservice.atlassian.net,17,1
pkg.go.dev,9,1
spatialmodel.com,4,2
statics.teams.cdn.office.net,4,2
saas.whitesourcesoftware.com,3,1
Bing,1,1
caces.us,1,1
