url_path,views_total,views_unique
/spatialmodel/inmap,60,31
/spatialmodel/inmap/releases,49,11
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,19,5
/spatialmodel/inmap/tree/master/cmd/inmap,10,4
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,10,3
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,8,2
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,8,2
/spatialmodel/inmap/tree/master/cmd,7,2
/spatialmodel/inmap/blob/master/docs/emissions.md,6,2
/spatialmodel/inmap/blob/master/docs/output_options.md,6,2
