time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-22 00:00:00+00:00,4,3,32.0,10.0
2023-06-23 00:00:00+00:00,1,1,5.0,4.0
2023-06-24 00:00:00+00:00,60,37,3.0,2.0
2023-06-25 00:00:00+00:00,60,41,,
2023-06-26 00:00:00+00:00,21,18,77.0,12.0
2023-06-27 00:00:00+00:00,4,3,78.0,9.0
2023-06-28 00:00:00+00:00,3,3,59.0,13.0
2023-06-29 00:00:00+00:00,62,39,53.0,12.0
2023-06-30 00:00:00+00:00,121,61,14.0,7.0
2023-07-01 00:00:00+00:00,150,73,20.0,4.0
2023-07-02 00:00:00+00:00,162,70,3.0,2.0
2023-07-03 00:00:00+00:00,159,70,13.0,6.0
2023-07-04 00:00:00+00:00,154,69,2.0,2.0
2023-07-05 00:00:00+00:00,137,78,11.0,5.0
