referrer,views_total,views_unique
Google,23,15
inmap.run,19,7
Bing,6,2
zenodo.org,5,1
github.com,3,2
spatialmodel.com,1,1
chatgpt.com,1,1
docs.google.com,1,1
pkg.go.dev,1,1
