time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-25 00:00:00+00:00,2.0,2.0,37,3
2025-06-26 00:00:00+00:00,4.0,4.0,4,3
2025-06-27 00:00:00+00:00,1.0,1.0,12,2
2025-06-28 00:00:00+00:00,4.0,4.0,19,3
2025-06-29 00:00:00+00:00,1.0,1.0,14,2
2025-06-30 00:00:00+00:00,1.0,1.0,17,5
2025-07-01 00:00:00+00:00,5.0,5.0,4,4
2025-07-02 00:00:00+00:00,5.0,5.0,3,2
2025-07-03 00:00:00+00:00,9.0,8.0,4,2
2025-07-04 00:00:00+00:00,9.0,9.0,14,2
2025-07-05 00:00:00+00:00,3.0,3.0,7,5
2025-07-06 00:00:00+00:00,8.0,8.0,17,2
2025-07-07 00:00:00+00:00,8.0,8.0,16,8
2025-07-08 00:00:00+00:00,,,11,7
