time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-14 00:00:00+00:00,15,5,39,10
2026-04-15 00:00:00+00:00,18,8,36,11
2026-04-16 00:00:00+00:00,27,11,19,7
2026-04-17 00:00:00+00:00,14,5,13,5
2026-04-18 00:00:00+00:00,14,5,9,4
2026-04-19 00:00:00+00:00,33,12,14,6
2026-04-20 00:00:00+00:00,56,25,5,5
2026-04-21 00:00:00+00:00,70,26,26,12
2026-04-22 00:00:00+00:00,67,27,18,7
2026-04-23 00:00:00+00:00,111,34,12,5
2026-04-24 00:00:00+00:00,67,25,15,8
2026-04-25 00:00:00+00:00,38,16,4,3
2026-04-26 00:00:00+00:00,25,8,10,5
2026-04-27 00:00:00+00:00,23,10,30,7
