referrer,views_total,views_unique
pkg.go.dev,126,8
inmap.run,111,15
Google,106,18
mail.google.com,65,1
spatialmodel.com,43,9
github.com,17,7
caces.us,10,2
Bing,10,2
notebooks.githubusercontent.com,6,1
yandex.ru,3,2
