referrer,views_total,views_unique
pkg.go.dev,132,5
inmap.run,74,13
Google,71,15
spatialmodel.com,22,2
groups.google.com,8,4
Bing,8,3
github.com,6,6
cn.bing.com,4,1
search.brave.com,1,1
ecosia.org,1,1
