time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-31 00:00:00+00:00,5,5,53,6
2023-08-01 00:00:00+00:00,3,3,126,8
2023-08-02 00:00:00+00:00,1,1,44,9
2023-08-03 00:00:00+00:00,1,1,38,9
2023-08-04 00:00:00+00:00,1,1,6,4
2023-08-05 00:00:00+00:00,2,2,2,1
2023-08-06 00:00:00+00:00,2,2,4,1
2023-08-07 00:00:00+00:00,2,2,54,6
2023-08-08 00:00:00+00:00,3,3,93,6
2023-08-09 00:00:00+00:00,4,4,33,11
2023-08-10 00:00:00+00:00,1,1,103,7
2023-08-11 00:00:00+00:00,1,1,33,6
2023-08-12 00:00:00+00:00,1,1,7,2
2023-08-13 00:00:00+00:00,66,40,2,1
