url_path,views_total,views_unique
/spatialmodel/inmap,60,40
/spatialmodel/inmap/releases,50,22
/spatialmodel/inmap/releases/tag/v1.9.6,7,4
/spatialmodel/inmap/blob/master/README.md,6,4
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,5,3
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,5,2
/spatialmodel/inmap/blob/master/docs/run_config.md,4,4
/spatialmodel/inmap/compare/v1.9.5...v1.9.6,4,4
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,4,3
/spatialmodel/inmap/tree/master/eval,4,3
