time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-30 00:00:00+00:00,4.0,4.0,1,1
2025-08-31 00:00:00+00:00,1.0,1.0,19,4
2025-09-01 00:00:00+00:00,3.0,3.0,2,2
2025-09-02 00:00:00+00:00,4.0,4.0,5,5
2025-09-03 00:00:00+00:00,1.0,1.0,6,3
2025-09-04 00:00:00+00:00,12.0,10.0,5,3
2025-09-05 00:00:00+00:00,6.0,6.0,7,4
2025-09-06 00:00:00+00:00,6.0,6.0,6,2
2025-09-07 00:00:00+00:00,39.0,32.0,9,4
2025-09-08 00:00:00+00:00,21.0,13.0,56,15
2025-09-09 00:00:00+00:00,30.0,30.0,5,5
2025-09-10 00:00:00+00:00,57.0,46.0,78,11
2025-09-11 00:00:00+00:00,72.0,56.0,4,4
2025-09-12 00:00:00+00:00,,,24,6
