time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-11 00:00:00+00:00,2.0,2.0,26,5
2024-10-12 00:00:00+00:00,,,3,2
2024-10-13 00:00:00+00:00,2.0,1.0,3,3
2024-10-14 00:00:00+00:00,3.0,2.0,14,11
2024-10-15 00:00:00+00:00,3.0,2.0,7,7
2024-10-16 00:00:00+00:00,2.0,1.0,51,7
2024-10-17 00:00:00+00:00,4.0,1.0,7,3
2024-10-18 00:00:00+00:00,1.0,1.0,35,5
2024-10-19 00:00:00+00:00,5.0,3.0,6,4
2024-10-20 00:00:00+00:00,3.0,2.0,4,4
2024-10-21 00:00:00+00:00,1.0,1.0,47,8
2024-10-22 00:00:00+00:00,,,18,7
2024-10-23 00:00:00+00:00,2.0,1.0,30,6
2024-10-24 00:00:00+00:00,,,20,9
