referrer,views_total,views_unique
inmap.run,39,15
pkg.go.dev,24,4
Google,19,12
github.com,19,5
spatialmodel.com,7,5
caces.us,6,1
opensustain.tech,4,1
groups.google.com,2,2
saas-eu.whitesourcesoftware.com,2,1
filext.com,2,1
