referrer,views_total,views_unique
spatialmodel.com,42,13
Google,39,20
inmap.run,38,11
caces.us,28,16
pkg.go.dev,17,2
DuckDuckGo,7,1
github.com,6,4
groups.google.com,3,2
notebooks.githubusercontent.com,2,2
mail.google.com,1,1
