referrer,views_total,views_unique
Google,38,23
inmap.run,34,11
github.com,12,6
spatialmodel.com,10,7
pkg.go.dev,6,2
caces.us,4,2
zenodo.org,3,1
notebooks.githubusercontent.com,1,1
groups.google.com,1,1
