time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-04 00:00:00+00:00,4,4,48,11
2023-12-05 00:00:00+00:00,2,2,90,13
2023-12-06 00:00:00+00:00,3,3,20,11
2023-12-07 00:00:00+00:00,3,3,16,9
2023-12-08 00:00:00+00:00,2,2,66,15
2023-12-09 00:00:00+00:00,3,3,8,2
2023-12-10 00:00:00+00:00,2,2,8,2
2023-12-11 00:00:00+00:00,5,4,18,4
2023-12-12 00:00:00+00:00,1,1,12,4
2023-12-13 00:00:00+00:00,6,5,50,9
2023-12-14 00:00:00+00:00,2,2,41,9
2023-12-15 00:00:00+00:00,2,2,38,6
2023-12-16 00:00:00+00:00,2,2,1,1
2023-12-17 00:00:00+00:00,2,2,54,5
