url_path,views_total,views_unique
/spatialmodel/inmap,76,41
/spatialmodel/inmap/releases,47,18
/spatialmodel/inmap/issues,24,7
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,22,10
/spatialmodel/inmap/blob/master/README.md,11,4
/spatialmodel/inmap/pulls,8,3
/spatialmodel/inmap/tree/master,8,1
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,6,2
/spatialmodel/inmap/issues/8,5,3
/spatialmodel/inmap/compare/v1.9.5...v1.9.6,4,3
