referrer,views_total,views_unique
inmap.run,64,14
spatialmodel.com,48,10
Google,35,20
github.com,27,8
pkg.go.dev,13,1
caces.us,7,4
groups.google.com,4,2
zenodo.org,3,1
search.brave.com,2,1
cn.bing.com,1,1
