referrer,views_total,views_unique
pkg.go.dev,192,4
inmap.run,67,9
Google,50,16
spatialmodel.com,25,4
groups.google.com,8,4
caces.us,7,1
github.com,5,5
Bing,3,2
zenodo.org,2,1
cn.bing.com,2,1
