time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-22 00:00:00+00:00,31,4,5,3
2026-08-23 00:00:00+00:00,5,5,1,1
2026-08-24 00:00:00+00:00,9,6,4,3
2026-08-25 00:00:00+00:00,11,3,15,9
2026-08-26 00:00:00+00:00,9,5,25,6
2026-08-27 00:00:00+00:00,5,4,18,3
2026-08-28 00:00:00+00:00,2,2,7,3
2026-08-29 00:00:00+00:00,2,2,6,1
2026-08-30 00:00:00+00:00,5,5,0,0
2026-08-31 00:00:00+00:00,15,6,20,6
2026-09-01 00:00:00+00:00,22,13,7,4
2026-09-02 00:00:00+00:00,16,11,7,3
2026-09-03 00:00:00+00:00,4,4,9,3
2026-09-04 00:00:00+00:00,7,7,18,8
