time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-26 00:00:00+00:00,1.0,1.0,138,13
2023-10-27 00:00:00+00:00,1.0,1.0,112,5
2023-10-28 00:00:00+00:00,4.0,4.0,29,6
2023-10-29 00:00:00+00:00,3.0,3.0,75,8
2023-10-30 00:00:00+00:00,2.0,2.0,127,13
2023-10-31 00:00:00+00:00,1.0,1.0,70,19
2023-11-01 00:00:00+00:00,3.0,3.0,51,9
2023-11-02 00:00:00+00:00,1.0,1.0,26,9
2023-11-03 00:00:00+00:00,1.0,1.0,149,14
2023-11-04 00:00:00+00:00,1.0,1.0,81,5
2023-11-05 00:00:00+00:00,2.0,2.0,168,5
2023-11-06 00:00:00+00:00,2.0,2.0,64,9
2023-11-07 00:00:00+00:00,1.0,1.0,170,9
2023-11-08 00:00:00+00:00,,,29,9
