time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-22 00:00:00+00:00,2,2,26,4
2025-05-23 00:00:00+00:00,6,3,16,6
2025-05-24 00:00:00+00:00,5,2,3,2
2025-05-25 00:00:00+00:00,1,1,15,4
2025-05-26 00:00:00+00:00,1,1,10,4
2025-05-27 00:00:00+00:00,6,3,14,5
2025-05-28 00:00:00+00:00,5,4,13,5
2025-05-29 00:00:00+00:00,1,1,12,6
2025-05-30 00:00:00+00:00,1,1,40,5
2025-05-31 00:00:00+00:00,1,1,22,1
2025-06-01 00:00:00+00:00,1,1,7,5
2025-06-02 00:00:00+00:00,1,1,7,7
2025-06-03 00:00:00+00:00,1,1,9,5
2025-06-04 00:00:00+00:00,2,1,19,10
