referrer,views_total,views_unique
Google,85,17
spatialmodel.com,51,7
zenodo.org,34,2
inmap.run,22,4
pkg.go.dev,20,4
github.com,6,4
Bing,4,2
caces.us,1,1
statics.teams.cdn.office.net,1,1
groups.google.com,1,1
