referrer,views_total,views_unique
inmap.run,111,18
Bing,58,1
pkg.go.dev,53,6
Google,39,13
spatialmodel.com,21,11
github.com,21,6
word-view.officeapps.live.com,19,1
Baidu,17,1
groups.google.com,12,2
notebooks.githubusercontent.com,6,1
