referrer,views_total,views_unique
inmap.run,115,20
pkg.go.dev,114,4
Google,65,22
Bing,52,2
spatialmodel.com,15,5
github.com,10,4
groups.google.com,4,2
statics.teams.cdn.office.net,2,2
notebooks.githubusercontent.com,2,1
filext.com,1,1
