referrer,views_total,views_unique
Google,43,16
pkg.go.dev,31,3
inmap.run,16,7
chatgpt.com,7,3
gemini.google.com,5,1
Bing,2,2
zenodo.org,2,1
chat.qwen.ai,2,1
spatialmodel.com,1,1
github.com,1,1
