url_path,views_total,views_unique
/spatialmodel/inmap,83,38
/spatialmodel/inmap/releases,60,17
/spatialmodel/inmap/tree/master/cmd/inmap,40,5
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,27,8
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,22,4
/spatialmodel/inmap/blob/master/vargrid.go,18,2
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,18,2
/spatialmodel/inmap/blob/master/docs/emissions.md,12,4
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,11,3
/spatialmodel/inmap/tree/master/emissions,10,2
