referrer,views_total,views_unique
pkg.go.dev,219,2
Google,50,12
inmap.run,24,15
spatialmodel.com,23,4
caces.us,14,3
chatgpt.com,12,1
github.com,9,2
Bing,3,2
zenodo.org,2,1
search.brave.com,1,1
