time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-13 00:00:00+00:00,4.0,2.0,2.0,2.0
2025-03-14 00:00:00+00:00,1.0,1.0,12.0,5.0
2025-03-15 00:00:00+00:00,5.0,3.0,1.0,1.0
2025-03-16 00:00:00+00:00,5.0,3.0,28.0,3.0
2025-03-17 00:00:00+00:00,1.0,1.0,17.0,3.0
2025-03-18 00:00:00+00:00,4.0,3.0,43.0,11.0
2025-03-19 00:00:00+00:00,8.0,5.0,99.0,10.0
2025-03-20 00:00:00+00:00,1.0,1.0,46.0,6.0
2025-03-21 00:00:00+00:00,5.0,3.0,53.0,7.0
2025-03-22 00:00:00+00:00,1.0,1.0,6.0,2.0
2025-03-23 00:00:00+00:00,4.0,4.0,20.0,1.0
2025-03-24 00:00:00+00:00,10.0,8.0,,
2025-03-25 00:00:00+00:00,4.0,2.0,59.0,4.0
2025-03-26 00:00:00+00:00,,,45.0,4.0
