referrer,views_total,views_unique
Google,233,22
inmap.run,80,15
spatialmodel.com,35,3
github.com,18,5
pkg.go.dev,18,2
groups.google.com,14,2
Baidu,7,1
Bing,5,4
statics.teams.cdn.office.net,2,1
yandex.ru,1,1
