referrer,views_total,views_unique
inmap.run,202,17
Google,141,23
zenodo.org,26,4
notebooks.githubusercontent.com,16,2
docs.google.com,13,1
spatialmodel.com,9,3
pkg.go.dev,9,2
Bing,6,1
github.com,3,2
groups.google.com,2,1
