referrer,views_total,views_unique
inmap.run,121,24
Google,40,20
pkg.go.dev,28,2
spatialmodel.com,15,7
foss.emea.duerr.int,6,1
opensustain.tech,4,1
github.com,3,2
notebooks.githubusercontent.com,2,1
groups.google.com,1,1
