url_path,views_total,views_unique
/spatialmodel/inmap,46,35
/spatialmodel/inmap/releases,25,11
/spatialmodel/inmap/issues,5,2
/spatialmodel/inmap/releases/tag/v1.9.6,4,4
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,4,3
/spatialmodel/inmap/commit/41f637f17404d031e770f8954606ae963733bc04,3,3
/spatialmodel/inmap/tree/master/emissions,3,3
/spatialmodel/inmap/compare/v1.9.5...v1.9.6,3,2
/spatialmodel/inmap/blob/master/README.md,2,2
/spatialmodel/inmap/blob/master/docs/cmd/inmap_preproc.md,2,2
