referrer,views_total,views_unique
pkg.go.dev,162,2
inmap.run,47,7
spatialmodel.com,20,3
github.com,11,2
Google,6,5
Bing,6,2
groups.google.com,4,2
search.brave.com,1,1
notebooks.githubusercontent.com,1,1
coccoc.com,1,1
