referrer,views_total,views_unique
Google,53,18
github.com,28,5
pkg.go.dev,24,4
inmap.run,23,10
notebooks.githubusercontent.com,14,1
chatgpt.com,6,3
gemini.google.com,5,1
zenodo.org,2,1
Bing,1,1
spatialmodel.com,1,1
