referrer,views_total,views_unique
pkg.go.dev,156,2
Google,42,12
inmap.run,19,14
spatialmodel.com,18,4
github.com,15,5
chatgpt.com,12,1
caces.us,7,2
Bing,2,1
cn.bing.com,2,1
zenodo.org,2,1
