time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-18 00:00:00+00:00,11,4,17,8
2026-06-19 00:00:00+00:00,39,10,17,6
2026-06-20 00:00:00+00:00,39,10,4,4
2026-06-21 00:00:00+00:00,30,12,3,3
2026-06-22 00:00:00+00:00,42,14,5,3
2026-06-23 00:00:00+00:00,49,14,14,4
2026-06-24 00:00:00+00:00,34,13,3,1
2026-06-25 00:00:00+00:00,34,10,11,8
2026-06-26 00:00:00+00:00,37,12,7,7
2026-06-27 00:00:00+00:00,18,9,7,7
2026-06-28 00:00:00+00:00,5,4,4,4
2026-06-29 00:00:00+00:00,19,10,10,5
2026-06-30 00:00:00+00:00,12,11,13,10
2026-07-01 00:00:00+00:00,29,16,18,14
