url_path,views_total,views_unique
/spatialmodel/inmap,75,40
/spatialmodel/inmap/releases,38,15
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,13,3
/spatialmodel/inmap/tree/master/cmd/inmap,11,7
/spatialmodel/inmap/tree/master,10,5
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,10,4
/spatialmodel/inmap/releases/tag/v1.9.6,9,7
/spatialmodel/inmap/blob/master/README.md,8,4
/spatialmodel/inmap/tree/master/eval,8,4
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,8,3
