time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-06 00:00:00+00:00,2,2,9,6
2026-02-07 00:00:00+00:00,29,11,13,4
2026-02-08 00:00:00+00:00,14,6,2,2
2026-02-09 00:00:00+00:00,16,9,32,9
2026-02-10 00:00:00+00:00,2,2,19,11
2026-02-11 00:00:00+00:00,10,6,34,12
2026-02-12 00:00:00+00:00,36,18,56,6
2026-02-13 00:00:00+00:00,29,23,16,10
2026-02-14 00:00:00+00:00,16,8,7,3
2026-02-15 00:00:00+00:00,15,8,6,1
2026-02-16 00:00:00+00:00,20,11,27,7
2026-02-17 00:00:00+00:00,11,6,8,5
2026-02-18 00:00:00+00:00,14,9,22,9
2026-02-19 00:00:00+00:00,10,6,21,4
