time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-27 00:00:00+00:00,2.0,2.0,36,7
2024-09-28 00:00:00+00:00,2.0,2.0,12,6
2024-09-29 00:00:00+00:00,3.0,2.0,14,7
2024-09-30 00:00:00+00:00,,,6,1
2024-10-01 00:00:00+00:00,4.0,2.0,6,5
2024-10-02 00:00:00+00:00,1.0,1.0,12,8
2024-10-03 00:00:00+00:00,,,12,3
2024-10-04 00:00:00+00:00,4.0,3.0,11,4
2024-10-05 00:00:00+00:00,2.0,1.0,6,1
2024-10-06 00:00:00+00:00,2.0,2.0,4,2
2024-10-07 00:00:00+00:00,1.0,1.0,48,6
2024-10-08 00:00:00+00:00,3.0,2.0,15,4
2024-10-09 00:00:00+00:00,2.0,1.0,35,3
2024-10-10 00:00:00+00:00,,,4,3
