time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-10 00:00:00+00:00,4,4,5,3
2025-08-11 00:00:00+00:00,5,5,38,4
2025-08-12 00:00:00+00:00,2,2,11,3
2025-08-13 00:00:00+00:00,4,4,23,7
2025-08-14 00:00:00+00:00,8,7,29,7
2025-08-15 00:00:00+00:00,5,5,13,2
2025-08-16 00:00:00+00:00,5,5,14,2
2025-08-17 00:00:00+00:00,4,4,1,1
2025-08-18 00:00:00+00:00,5,5,1,1
2025-08-19 00:00:00+00:00,3,3,41,6
2025-08-20 00:00:00+00:00,2,2,7,3
2025-08-21 00:00:00+00:00,2,2,11,4
2025-08-22 00:00:00+00:00,1,1,9,2
2025-08-23 00:00:00+00:00,1,1,1,1
