url_path,views_total,views_unique
/spatialmodel/inmap,75,42
/spatialmodel/inmap/releases,67,24
/spatialmodel/inmap/releases/tag/v1.9.6,11,8
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,8,5
/spatialmodel/inmap/blob/master/docs/cmd/inmap_preproc.md,7,3
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,6,6
/spatialmodel/inmap/blob/master/docs/cmd/inmap_preproc_combine.md,5,3
/spatialmodel/inmap/blob/master/docs/cmd/inmap_preproc_combine,5,2
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,5,2
/spatialmodel/inmap/tree/master/docs,5,2
