referrer,views_total,views_unique
inmap.run,83,10
Google,22,9
pkg.go.dev,9,1
one.opensora.de,5,2
chatgpt.com,3,2
Bing,1,1
DuckDuckGo,1,1
claude.ai,1,1
github.com,1,1
link.zhihu.com,1,1
