url_path,views_total,views_unique
/spatialmodel/inmap,52,35
/spatialmodel/inmap/releases,39,17
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,13,5
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,12,6
/spatialmodel/inmap/tree/master,12,5
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,11,7
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,10,4
/spatialmodel/inmap/releases/tag/v1.9.6,8,5
/spatialmodel/inmap/blob/master/preproc.go,7,1
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,7,1
