referrer,views_total,views_unique
inmap.run,125,32
Google,91,30
pkg.go.dev,26,7
spatialmodel.com,9,5
github.com,8,3
groups.google.com,5,2
pnas.org,4,2
docs.google.com,4,1
notebooks.githubusercontent.com,3,2
cn.bing.com,3,1
