url_path,views_total,views_unique
/spatialmodel/inmap,89,40
/spatialmodel/inmap/releases,50,15
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,20,5
/spatialmodel/inmap/blob/master/docs/emissions.md,17,7
/spatialmodel/inmap/releases/tag/v1.9.6,16,7
/spatialmodel/inmap/blob/master/README.md,16,5
/spatialmodel/inmap/tree/master/cmd/inmap,14,4
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,12,3
/spatialmodel/inmap/tree/master/emissions,12,3
/spatialmodel/inmap/tree/master/emissions/aep,12,2
