referrer,views_total,views_unique
Google,66,24
inmap.run,45,13
github.com,18,8
pnas.org,11,2
spatialmodel.com,9,4
code.spatialmodel.com,4,1
StartPage,3,1
caces.us,3,1
pkg.go.dev,2,2
groups.google.com,2,2
